id	Nucleotide_id	Accession	AccessionVersion	BioSample	BioProject	FirstAccession	LastAccession	Organism	Taxonomy	Definition	Division	Journal	Length	MoleculeType	ReferenceTitle	SeqDataName	Source	Strandedness	Topology	CreateDate	UpdateDate	Comment	AnnotationDate	AnnotationMethod	AnnotationPipeline	AnnotationProvider	AnnotationSoftwarerevision	AssemblyDate	AssemblyMethod	AssemblyName	CDS	CDSCoding	CRISPRArrays	ExpectedFinalVersion	FeaturesAnnotated	Genes	GenesCoding	GenesRNA	GenomeCoverage	GenomeRepresentation	ncRNAs	PseudoGenes	PseudoGenesAmbResidues	PseudoGenesFrameshifted	PseudoGenesIncomplete	PseudoGenesInternalStop	PseudoGenesMultipleProblems	rRNAs	rRNAsComplete	rRNAsPartial	SequencingTechnology	tRNAs
11	1386425146	LYMR00000000	LYMR00000000.1	None	PRJNA322257	LYMR01000001	LYMR01000356	Yersinia pestis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis strain I-2998, whole genome shotgun sequencing project	BCT	Submitted (20-MAY-2016) Microbiology, Russian Research Anti-Plague Institute Microbe, Universitetskaya 46, Saratov 410005, Russia	356	DNA	Direct Submission	WGS	Yersinia pestis	double	linear	02-MAY-2018	02-MAY-2018	The Yersinia pestis whole genome shotgun (WGS) project has the project accession LYMR00000000. This version of the project (01) has the accession number LYMR01000000, and consists of sequences LYMR01000001-LYMR01000356.; Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/; ; ##Genome-Assembly-Data-START## ; Assembly Date :: 20-MAY-2013 ; Assembly Method :: Newbler v. 2.6 ; Genome Representation :: Full ; Expected Final Version :: Yes ; Genome Coverage :: 48.0x ; Sequencing Technology :: IonTorrent ; ##Genome-Assembly-Data-END##; ; ##Genome-Annotation-Data-START## ; Annotation Provider :: NCBI ; Annotation Date :: 05/23/2016 10:03:30 ; Annotation Pipeline :: NCBI Prokaryotic Genome Annotation Pipeline ; Annotation Method :: Best-placed reference protein set; GeneMarkS+ ; Annotation Software revision :: 3.2 ; Features Annotated :: Gene; CDS; rRNA; tRNA; ncRNA; repeat_region ; Genes (total) :: 4,296 ; CDS (total) :: 4,219 ; Genes (coding) :: 3,681 ; CDS (coding) :: 3,681 ; Genes (RNA) :: 77 ; rRNAs :: 2, 1, 2 (5S, 16S, 23S) ; complete rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; partial rRNAs :: 1 (23S) ; tRNAs :: 62 ; ncRNAs :: 10 ; Pseudo Genes (total) :: 538 ; Pseudo Genes (ambiguous residues) :: 0 of 538 ; Pseudo Genes (frameshifted) :: 388 of 538 ; Pseudo Genes (incomplete) :: 158 of 538 ; Pseudo Genes (internal stop) :: 10 of 538 ; Pseudo Genes (multiple problems) :: 18 of 538 ; CRISPR Arrays :: 1 ; ##Genome-Annotation-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
12	1386416959	LYOK00000000	LYOK00000000.1	None	PRJNA322436	LYOK01000001	LYOK01000628	Yersinia pestis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis strain M-1944, whole genome shotgun sequencing project	BCT	Submitted (23-MAY-2016) Microbiology, Russian Research Anti-Plague Institute Microbe, Universitetskaya 46, Saratov 410005, Russia	628	DNA	Direct Submission	WGS	Yersinia pestis	double	linear	02-MAY-2018	02-MAY-2018	The Yersinia pestis whole genome shotgun (WGS) project has the project accession LYOK00000000. This version of the project (01) has the accession number LYOK01000000, and consists of sequences LYOK01000001-LYOK01000628.; Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/; ; ##Genome-Assembly-Data-START## ; Assembly Date :: 13-MAY-2016 ; Assembly Method :: Newbler v. 2.6 ; Genome Representation :: Full ; Expected Final Version :: Yes ; Genome Coverage :: 48.0x ; Sequencing Technology :: IonTorrent ; ##Genome-Assembly-Data-END##; ; ##Genome-Annotation-Data-START## ; Annotation Provider :: NCBI ; Annotation Date :: 05/23/2016 17:17:17 ; Annotation Pipeline :: NCBI Prokaryotic Genome Annotation Pipeline ; Annotation Method :: Best-placed reference protein set; GeneMarkS+ ; Annotation Software revision :: 3.2 ; Features Annotated :: Gene; CDS; rRNA; tRNA; ncRNA; repeat_region ; Genes (total) :: 4,457 ; CDS (total) :: 4,381 ; Genes (coding) :: 3,827 ; CDS (coding) :: 3,827 ; Genes (RNA) :: 76 ; rRNAs :: 2, 1, 3 (5S, 16S, 23S) ; complete rRNAs :: 2, 1 (5S, 16S) ; partial rRNAs :: 3 (23S) ; tRNAs :: 61 ; ncRNAs :: 9 ; Pseudo Genes (total) :: 554 ; Pseudo Genes (ambiguous residues) :: 0 of 554 ; Pseudo Genes (frameshifted) :: 249 of 554 ; Pseudo Genes (incomplete) :: 316 of 554 ; Pseudo Genes (internal stop) :: 8 of 554 ; Pseudo Genes (multiple problems) :: 19 of 554 ; CRISPR Arrays :: 3 ; ##Genome-Annotation-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
13	1386414418	LYMO00000000	LYMO00000000.1	None	PRJNA322240	LYMO01000001	LYMO01000260	Yersinia pestis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis strain M-986, whole genome shotgun sequencing project	BCT	Submitted (20-MAY-2016) Microbiology, Russian Research Anti-Plague Institute Microbe, Universitetskaya 46, Saratov 410005, Russia	260	DNA	Direct Submission	WGS	Yersinia pestis	double	linear	02-MAY-2018	02-MAY-2018	The Yersinia pestis whole genome shotgun (WGS) project has the project accession LYMO00000000. This version of the project (01) has the accession number LYMO01000000, and consists of sequences LYMO01000001-LYMO01000260.; Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/; ; ##Genome-Assembly-Data-START## ; Assembly Date :: 20-MAY-2016 ; Assembly Method :: Newbler v. 2.6 ; Genome Representation :: Full ; Expected Final Version :: Yes ; Genome Coverage :: 48.0x ; Sequencing Technology :: IonTorrent ; ##Genome-Assembly-Data-END##; ; ##Genome-Annotation-Data-START## ; Annotation Provider :: NCBI ; Annotation Date :: 05/23/2016 10:01:01 ; Annotation Pipeline :: NCBI Prokaryotic Genome Annotation Pipeline ; Annotation Method :: Best-placed reference protein set; GeneMarkS+ ; Annotation Software revision :: 3.2 ; Features Annotated :: Gene; CDS; rRNA; tRNA; ncRNA; repeat_region ; Genes (total) :: 4,240 ; CDS (total) :: 4,166 ; Genes (coding) :: 3,812 ; CDS (coding) :: 3,812 ; Genes (RNA) :: 74 ; rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; complete rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; tRNAs :: 60 ; ncRNAs :: 10 ; Pseudo Genes (total) :: 354 ; Pseudo Genes (ambiguous residues) :: 0 of 354 ; Pseudo Genes (frameshifted) :: 267 of 354 ; Pseudo Genes (incomplete) :: 88 of 354 ; Pseudo Genes (internal stop) :: 9 of 354 ; Pseudo Genes (multiple problems) :: 10 of 354 ; CRISPR Arrays :: 3 ; ##Genome-Annotation-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
14	1386411137	LYOM00000000	LYOM00000000.1	None	PRJNA322444	LYOM01000001	LYOM01000301	Yersinia pestis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis strain 1906, whole genome shotgun sequencing project	BCT	Submitted (23-MAY-2016) Microbiology, Russian Research Anti-Plague Institute Microbe, Universitetskaya 46, Saratov 410005, Russia	301	DNA	Direct Submission	WGS	Yersinia pestis	double	linear	02-MAY-2018	02-MAY-2018	The Yersinia pestis whole genome shotgun (WGS) project has the project accession LYOM00000000. This version of the project (01) has the accession number LYOM01000000, and consists of sequences LYOM01000001-LYOM01000301.; Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/; ; ##Genome-Assembly-Data-START## ; Assembly Date :: 11-MAR-2015 ; Assembly Method :: Newbler v. 2.6 ; Genome Representation :: Full ; Expected Final Version :: Yes ; Genome Coverage :: 48.0x ; Sequencing Technology :: IonTorrent ; ##Genome-Assembly-Data-END##; ; ##Genome-Annotation-Data-START## ; Annotation Provider :: NCBI ; Annotation Date :: 05/23/2016 17:16:51 ; Annotation Pipeline :: NCBI Prokaryotic Genome Annotation Pipeline ; Annotation Method :: Best-placed reference protein set; GeneMarkS+ ; Annotation Software revision :: 3.2 ; Features Annotated :: Gene; CDS; rRNA; tRNA; ncRNA; repeat_region ; Genes (total) :: 4,260 ; CDS (total) :: 4,186 ; Genes (coding) :: 3,837 ; CDS (coding) :: 3,837 ; Genes (RNA) :: 74 ; rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; complete rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; tRNAs :: 60 ; ncRNAs :: 10 ; Pseudo Genes (total) :: 349 ; Pseudo Genes (ambiguous residues) :: 0 of 349 ; Pseudo Genes (frameshifted) :: 238 of 349 ; Pseudo Genes (incomplete) :: 109 of 349 ; Pseudo Genes (internal stop) :: 10 of 349 ; Pseudo Genes (multiple problems) :: 8 of 349 ; CRISPR Arrays :: 3 ; ##Genome-Annotation-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
15	1386403798	LYOI00000000	LYOI00000000.1	None	PRJNA322432	LYOI01000001	LYOI01000447	Yersinia pestis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis strain 1530, whole genome shotgun sequencing project	BCT	Submitted (23-MAY-2016) Microbiology, Russian Research Anti-Plague Institute Microbe, Universitetskaya 46, Saratov 410005, Russia	447	DNA	Direct Submission	WGS	Yersinia pestis	double	linear	02-MAY-2018	02-MAY-2018	The Yersinia pestis whole genome shotgun (WGS) project has the project accession LYOI00000000. This version of the project (01) has the accession number LYOI01000000, and consists of sequences LYOI01000001-LYOI01000447.; Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/; ; ##Genome-Assembly-Data-START## ; Assembly Date :: 12-MAR-2015 ; Assembly Method :: Newbler v. 2.6 ; Genome Representation :: Full ; Expected Final Version :: Yes ; Genome Coverage :: 48.0x ; Sequencing Technology :: IonTorrent ; ##Genome-Assembly-Data-END##; ; ##Genome-Annotation-Data-START## ; Annotation Provider :: NCBI ; Annotation Date :: 05/23/2016 18:12:22 ; Annotation Pipeline :: NCBI Prokaryotic Genome Annotation Pipeline ; Annotation Method :: Best-placed reference protein set; GeneMarkS+ ; Annotation Software revision :: 3.2 ; Features Annotated :: Gene; CDS; rRNA; tRNA; ncRNA; repeat_region ; Genes (total) :: 4,316 ; CDS (total) :: 4,240 ; Genes (coding) :: 3,640 ; CDS (coding) :: 3,640 ; Genes (RNA) :: 76 ; rRNAs :: 2, 2, 1 (5S, 16S, 23S) ; complete rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; partial rRNAs :: 1 (16S) ; tRNAs :: 61 ; ncRNAs :: 10 ; Pseudo Genes (total) :: 600 ; Pseudo Genes (ambiguous residues) :: 0 of 600 ; Pseudo Genes (frameshifted) :: 403 of 600 ; Pseudo Genes (incomplete) :: 221 of 600 ; Pseudo Genes (internal stop) :: 12 of 600 ; Pseudo Genes (multiple problems) :: 36 of 600 ; CRISPR Arrays :: 2 ; ##Genome-Annotation-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
16	1386401508	LYOH00000000	LYOH00000000.1	None	PRJNA322430	LYOH01000001	LYOH01000269	Yersinia pestis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis strain 595, whole genome shotgun sequencing project	BCT	Submitted (23-MAY-2016) Microbiology, Russian Research Anti-Plague Institute Microbe, Universitetskaya 46, Saratov 410005, Russia	269	DNA	Direct Submission	WGS	Yersinia pestis	double	linear	02-MAY-2018	02-MAY-2018	The Yersinia pestis whole genome shotgun (WGS) project has the project accession LYOH00000000. This version of the project (01) has the accession number LYOH01000000, and consists of sequences LYOH01000001-LYOH01000269.; Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/; ; ##Genome-Assembly-Data-START## ; Assembly Date :: 09-JUL-2015 ; Assembly Method :: Newbler v. 2.6 ; Genome Representation :: Full ; Expected Final Version :: Yes ; Genome Coverage :: 48.0x ; Sequencing Technology :: IonTorrent ; ##Genome-Assembly-Data-END##; ; ##Genome-Annotation-Data-START## ; Annotation Provider :: NCBI ; Annotation Date :: 05/23/2016 17:13:46 ; Annotation Pipeline :: NCBI Prokaryotic Genome Annotation Pipeline ; Annotation Method :: Best-placed reference protein set; GeneMarkS+ ; Annotation Software revision :: 3.2 ; Features Annotated :: Gene; CDS; rRNA; tRNA; ncRNA; repeat_region ; Genes (total) :: 4,244 ; CDS (total) :: 4,185 ; Genes (coding) :: 3,917 ; CDS (coding) :: 3,917 ; Genes (RNA) :: 59 ; rRNAs :: 1, 1 (16S, 23S) ; complete rRNAs :: 1, 1 (16S, 23S) ; tRNAs :: 48 ; ncRNAs :: 9 ; Pseudo Genes (total) :: 268 ; Pseudo Genes (ambiguous residues) :: 0 of 268 ; Pseudo Genes (frameshifted) :: 148 of 268 ; Pseudo Genes (incomplete) :: 116 of 268 ; Pseudo Genes (internal stop) :: 10 of 268 ; Pseudo Genes (multiple problems) :: 6 of 268 ; CRISPR Arrays :: 3 ; ##Genome-Annotation-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
17	1386399461	LYOJ00000000	LYOJ00000000.1	None	PRJNA322434	LYOJ01000001	LYOJ01000222	Yersinia pestis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis strain 835, whole genome shotgun sequencing project	BCT	Submitted (23-MAY-2016) Microbiology, Russian Research Anti-Plague Institute Microbe, Universitetskaya 46, Saratov 410005, Russia	222	DNA	Direct Submission	WGS	Yersinia pestis	double	linear	02-MAY-2018	02-MAY-2018	The Yersinia pestis whole genome shotgun (WGS) project has the project accession LYOJ00000000. This version of the project (01) has the accession number LYOJ01000000, and consists of sequences LYOJ01000001-LYOJ01000222.; Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/; ; ##Genome-Assembly-Data-START## ; Assembly Date :: 14-MAY-2015 ; Assembly Method :: Newbler v. 2.6 ; Genome Representation :: Full ; Expected Final Version :: Yes ; Genome Coverage :: 48.0x ; Sequencing Technology :: IonTorrent ; ##Genome-Assembly-Data-END##; ; ##Genome-Annotation-Data-START## ; Annotation Provider :: NCBI ; Annotation Date :: 05/23/2016 17:12:38 ; Annotation Pipeline :: NCBI Prokaryotic Genome Annotation Pipeline ; Annotation Method :: Best-placed reference protein set; GeneMarkS+ ; Annotation Software revision :: 3.2 ; Features Annotated :: Gene; CDS; rRNA; tRNA; ncRNA; repeat_region ; Genes (total) :: 4,216 ; CDS (total) :: 4,153 ; Genes (coding) :: 3,911 ; CDS (coding) :: 3,911 ; Genes (RNA) :: 63 ; rRNAs :: 1, 1 (16S, 23S) ; complete rRNAs :: 1, 1 (16S, 23S) ; tRNAs :: 53 ; ncRNAs :: 8 ; Pseudo Genes (total) :: 242 ; Pseudo Genes (ambiguous residues) :: 0 of 242 ; Pseudo Genes (frameshifted) :: 166 of 242 ; Pseudo Genes (incomplete) :: 75 of 242 ; Pseudo Genes (internal stop) :: 8 of 242 ; Pseudo Genes (multiple problems) :: 7 of 242 ; CRISPR Arrays :: 3 ; ##Genome-Annotation-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
18	1384586345	MBSI00000000	MBSI00000000.1	None	PRJNA325200	MBSI01000001	MBSI01000676	Yersinia pestis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis strain C-627, whole genome shotgun sequencing project	BCT	Submitted (10-JUN-2016) Microbiology, Russian Research Anti-Plague Institute Microbe, Universitetskaya, 46, Saratov 410005, Russia	676	DNA	Direct Submission	WGS	Yersinia pestis	double	linear	30-APR-2018	30-APR-2018	The Yersinia pestis whole genome shotgun (WGS) project has the project accession MBSI00000000. This version of the project (01) has the accession number MBSI01000000, and consists of sequences MBSI01000001-MBSI01000676.; Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/; ; ##Genome-Assembly-Data-START## ; Assembly Date :: 24-JUN-2013 ; Assembly Method :: Newbler v. 2.6 ; Genome Representation :: Full ; Expected Final Version :: Yes ; Genome Coverage :: 48.0x ; Sequencing Technology :: IonTorrent ; ##Genome-Assembly-Data-END##; ; ##Genome-Annotation-Data-START## ; Annotation Provider :: NCBI ; Annotation Date :: 07/22/2016 13:12:30 ; Annotation Pipeline :: NCBI Prokaryotic Genome Annotation Pipeline ; Annotation Method :: Best-placed reference protein set; GeneMarkS+ ; Annotation Software revision :: 3.3 ; Features Annotated :: Gene; CDS; rRNA; tRNA; ncRNA; repeat_region ; Genes (total) :: 4,411 ; CDS (total) :: 4,342 ; Genes (coding) :: 2,445 ; CDS (coding) :: 2,445 ; Genes (RNA) :: 69 ; rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; complete rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; tRNAs :: 55 ; ncRNAs :: 10 ; Pseudo Genes (total) :: 1,897 ; Pseudo Genes (ambiguous residues) :: 0 of 1,897 ; Pseudo Genes (frameshifted) :: 1,594 of 1,897 ; Pseudo Genes (incomplete) :: 398 of 1,897 ; Pseudo Genes (internal stop) :: 21 of 1,897 ; Pseudo Genes (multiple problems) :: 116 of 1,897 ; CRISPR Arrays :: 3 ; ##Genome-Annotation-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
19	1384585956	LZTG00000000	LZTG00000000.1	None	PRJNA325569	LZTG01000001	LZTG01000228	Yersinia pestis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis strain KM874, whole genome shotgun sequencing project	BCT	Submitted (14-JUN-2016) Microbiology, Russian Research Anti-Plague institute Microbe, Universitetskaya, 46, Saratov 410005, Russia	228	DNA	Direct Submission	WGS	Yersinia pestis	double	linear	30-APR-2018	30-APR-2018	The Yersinia pestis whole genome shotgun (WGS) project has the project accession LZTG00000000. This version of the project (01) has the accession number LZTG01000000, and consists of sequences LZTG01000001-LZTG01000228.; Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/; ; ##Genome-Assembly-Data-START## ; Assembly Date :: 11-JUN-2015 ; Assembly Method :: Newbler v. 2.6 ; Genome Representation :: Full ; Expected Final Version :: Yes ; Genome Coverage :: 48.0x ; Sequencing Technology :: IonTorrent ; ##Genome-Assembly-Data-END##; ; ##Genome-Annotation-Data-START## ; Annotation Provider :: NCBI ; Annotation Date :: 06/15/2016 14:26:47 ; Annotation Pipeline :: NCBI Prokaryotic Genome Annotation Pipeline ; Annotation Method :: Best-placed reference protein set; GeneMarkS+ ; Annotation Software revision :: 3.3 ; Features Annotated :: Gene; CDS; rRNA; tRNA; ncRNA; repeat_region ; Genes (total) :: 4,230 ; CDS (total) :: 4,168 ; Genes (coding) :: 3,873 ; CDS (coding) :: 3,873 ; Genes (RNA) :: 62 ; rRNAs :: 1, 1 (16S, 23S) ; complete rRNAs :: 1, 1 (16S, 23S) ; tRNAs :: 51 ; ncRNAs :: 9 ; Pseudo Genes (total) :: 295 ; Pseudo Genes (ambiguous residues) :: 0 of 295 ; Pseudo Genes (frameshifted) :: 199 of 295 ; Pseudo Genes (incomplete) :: 97 of 295 ; Pseudo Genes (internal stop) :: 8 of 295 ; Pseudo Genes (multiple problems) :: 9 of 295 ; CRISPR Arrays :: 1 ; ##Genome-Annotation-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
20	1384583275	MBSJ00000000	MBSJ00000000.1	None	PRJNA325223	MBSJ01000001	MBSJ01000225	Yersinia pestis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis strain 3551, whole genome shotgun sequencing project	BCT	Submitted (14-JUN-2016) Microbiology, Russian Research Anti-Plague Institute Microbe, Universitetskaya, 46, Saratov 410005, Russia	225	DNA	Direct Submission	WGS	Yersinia pestis	double	linear	30-APR-2018	30-APR-2018	The Yersinia pestis whole genome shotgun (WGS) project has the project accession MBSJ00000000. This version of the project (01) has the accession number MBSJ01000000, and consists of sequences MBSJ01000001-MBSJ01000225.; Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/; ; ##Genome-Assembly-Data-START## ; Assembly Date :: 09-JUL-2015 ; Assembly Method :: Newbler v. 2.6 ; Genome Representation :: Full ; Expected Final Version :: Yes ; Genome Coverage :: 48.0x ; Sequencing Technology :: IonTorrent ; ##Genome-Assembly-Data-END##; ; ##Genome-Annotation-Data-START## ; Annotation Provider :: NCBI ; Annotation Date :: 07/22/2016 13:08:42 ; Annotation Pipeline :: NCBI Prokaryotic Genome Annotation Pipeline ; Annotation Method :: Best-placed reference protein set; GeneMarkS+ ; Annotation Software revision :: 3.3 ; Features Annotated :: Gene; CDS; rRNA; tRNA; ncRNA; repeat_region ; Genes (total) :: 4,235 ; CDS (total) :: 4,164 ; Genes (coding) :: 3,952 ; CDS (coding) :: 3,952 ; Genes (RNA) :: 71 ; rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; complete rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; tRNAs :: 57 ; ncRNAs :: 10 ; Pseudo Genes (total) :: 212 ; Pseudo Genes (ambiguous residues) :: 0 of 212 ; Pseudo Genes (frameshifted) :: 126 of 212 ; Pseudo Genes (incomplete) :: 88 of 212 ; Pseudo Genes (internal stop) :: 8 of 212 ; Pseudo Genes (multiple problems) :: 10 of 212 ; CRISPR Arrays :: 3 ; ##Genome-Annotation-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
21	1384575790	LZNI00000000	LZNI00000000.1	None	PRJNA325218	LZNI01000001	LZNI01000321	Yersinia pestis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis strain 1240, whole genome shotgun sequencing project	BCT	Submitted (10-JUN-2016) Microbiology, Russian Research Anti-Plague Institute Microbe, Universitetskaya, 46, Saratov 410005, Russia	321	DNA	Direct Submission	WGS	Yersinia pestis	double	linear	30-APR-2018	30-APR-2018	The Yersinia pestis whole genome shotgun (WGS) project has the project accession LZNI00000000. This version of the project (01) has the accession number LZNI01000000, and consists of sequences LZNI01000001-LZNI01000321.; Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Newbler v. 2.6 ; Genome Representation :: Full ; Expected Final Version :: Yes ; Genome Coverage :: 48.0x ; Sequencing Technology :: IonTorrent ; ##Genome-Assembly-Data-END##; ; ##Genome-Annotation-Data-START## ; Annotation Provider :: NCBI ; Annotation Date :: 06/10/2016 18:25:56 ; Annotation Pipeline :: NCBI Prokaryotic Genome Annotation Pipeline ; Annotation Method :: Best-placed reference protein set; GeneMarkS+ ; Annotation Software revision :: 3.3 ; Features Annotated :: Gene; CDS; rRNA; tRNA; ncRNA; repeat_region ; Genes (total) :: 4,263 ; CDS (total) :: 4,188 ; Genes (coding) :: 3,944 ; CDS (coding) :: 3,944 ; Genes (RNA) :: 75 ; rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; complete rRNAs :: 2, 1, 1 (5S, 16S, 23S) ; tRNAs :: 61 ; ncRNAs :: 10 ; Pseudo Genes (total) :: 244 ; Pseudo Genes (ambiguous residues) :: 0 of 244 ; Pseudo Genes (frameshifted) :: 120 of 244 ; Pseudo Genes (incomplete) :: 125 of 244 ; Pseudo Genes (internal stop) :: 8 of 244 ; Pseudo Genes (multiple problems) :: 9 of 244 ; CRISPR Arrays :: 2 ; ##Genome-Annotation-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
